2.455357789993286133e+00,0
-6.141960620880126953e-01,0
1.023154258728027344e-01,0
-8.233506679534912109e-01,0
4.916491508483886719e-01,1
-8.022105693817138672e-01,1
-2.472687244415283203e+00,0
-2.340204715728759766e-01,0
1.814152002334594727e+00,2
1.749629259109497070e+00,2
-1.260209083557128906e-02,0
8.310153484344482422e-01,0
-3.003947973251342773e+00,1
-1.759014606475830078e+00,0
4.531729221343994141e-01,0
2.275061607360839844e-02,0
2.109175920486450195e+00,0
-1.655375003814697266e+00,0
-2.821195125579833984e+00,0
-9.622013568878173828e-01,0
2.834135770797729492e+00,0
2.772784948348999023e+00,2
1.679320096969604492e+00,2
-2.180280447006225586e+00,1
-1.951829552650451660e+00,0
2.587265253067016602e+00,0
2.112385988235473633e+00,0
-1.782010793685913086e+00,0
2.890976190567016602e+00,2
2.169294357299804688e-01,0
7.856345176696777344e-02,0
1.175142526626586914e+00,0
2.924651861190795898e+00,2
2.186067342758178711e+00,2
2.322922468185424805e+00,2
1.837536573410034180e+00,2
4.236078262329101562e-01,0
-1.853170156478881836e+00,1
2.663477659225463867e+00,2
3.136416196823120117e+00,2
-2.855979442596435547e+00,1
-2.933850288391113281e-01,0
-3.580863475799560547e-01,0
1.493245840072631836e+00,2
1.668643951416015625e-02,0
2.382740259170532227e+00,2
-1.265208363533020020e+00,0
2.591473340988159180e+00,2
-1.381948232650756836e+00,0
-9.305143356323242188e-01,1
-2.816591739654541016e+00,1
-1.393823027610778809e+00,0
-2.307387351989746094e+00,0
-2.024969339370727539e+00,1
-2.104978084564208984e+00,1
1.483086824417114258e+00,0
1.409309148788452148e+00,2
-5.424382686614990234e-01,1
-1.751959681510925293e+00,0
-3.051496744155883789e+00,2
1.526880979537963867e+00,2
-2.891191959381103516e+00,0
-1.205732107162475586e+00,1
2.089751005172729492e+00,2
-2.131118774414062500e+00,2
-2.308092117309570312e+00,1
2.751904726028442383e+00,2
2.196510553359985352e+00,1
-3.899869918823242188e-01,0
-1.380462169647216797e+00,1
1.233787775039672852e+00,2
2.807667493820190430e+00,2
-2.353942871093750000e+00,0
7.827043533325195312e-02,2
-8.581178188323974609e-01,1
2.056998014450073242e+00,2
-1.773427844047546387e+00,1
1.927504539489746094e-01,0
-1.392304897308349609e-01,0
1.581355333328247070e+00,0
1.427194833755493164e+00,0
1.498852968215942383e+00,0
-9.059376716613769531e-01,1
6.043472290039062500e-01,0
1.460914611816406250e-01,1
7.269122600555419922e-01,2
-9.045085906982421875e-01,0
-9.455935955047607422e-01,0
-1.865460753440856934e+00,1
-1.298306584358215332e+00,0
-2.871953725814819336e+00,0
1.855319261550903320e+00,0
-1.360521912574768066e+00,1
-2.056168079376220703e+00,0
1.417469263076782227e+00,2
1.774266958236694336e+00,0
-2.617929935455322266e+00,1
1.316833496093750000e-01,0
-2.180958271026611328e+00,0
-2.521434545516967773e+00,0
1.104094743728637695e+00,0
-2.306752204895019531e+00,0
-2.530488491058349609e+00,0
9.717714786529541016e-01,0
6.523847579956054688e-03,0
-4.296493530273437500e-01,0
1.606489896774291992e+00,2
-1.469920635223388672e+00,0
1.873931169509887695e+00,2
-2.366867303848266602e+00,0
-9.670131206512451172e-01,0
-2.817956447601318359e+00,1
2.893134355545043945e+00,1
2.929518461227416992e+00,0
-2.636103391647338867e+00,1
-2.630233764648437500e-02,0
-1.972777247428894043e+00,1
1.284171819686889648e+00,2
2.485206127166748047e-01,0
-2.502640247344970703e+00,0
8.447275161743164062e-01,2
-8.269033432006835938e-01,0
1.576832532882690430e+00,2
7.891199588775634766e-01,2
-2.966346025466918945e+00,1
-3.699522018432617188e-01,0
-1.916673898696899414e+00,1
-4.688072204589843750e-02,0
2.616118192672729492e+00,0
-1.040161848068237305e+00,0
2.560580968856811523e+00,0
1.246814012527465820e+00,0
2.010807752609252930e+00,0
-1.878552794456481934e+00,1
-5.583863258361816406e-01,1
-3.113189458847045898e+00,1
2.764097929000854492e+00,0
-3.944158554077148438e-01,0
-1.513922929763793945e+00,2
-2.348029613494873047e+00,1
2.221311330795288086e+00,0
2.157486200332641602e+00,0
2.435338258743286133e+00,2
2.355798482894897461e+00,0
1.783430814743041992e+00,2
2.676587343215942383e+00,2
-9.572496414184570312e-01,0
-5.695233345031738281e-01,0
1.554963827133178711e+00,2
-2.264005899429321289e+00,0
2.795385599136352539e+00,0
1.220416784286499023e+00,0
2.331811666488647461e+00,0
1.694267034530639648e+00,2
3.805627822875976562e-01,2
-5.822257995605468750e-01,0
-7.919661998748779297e-01,1
-2.828342437744140625e+00,1
1.845922470092773438e-01,0
-6.151134967803955078e-01,0
2.879267930984497070e+00,0
1.663566827774047852e+00,0
3.311083316802978516e-01,0
1.501271724700927734e-01,0
-1.256007432937622070e+00,0
5.594723224639892578e-01,0
-1.219570994377136230e+00,1
3.043540239334106445e+00,2
-2.251859903335571289e+00,1
-2.552332878112792969e-01,0
-7.580914497375488281e-01,0
1.015783071517944336e+00,0
-2.412666559219360352e+00,1
2.719365358352661133e+00,1
6.566717624664306641e-01,0
-3.104078292846679688e+00,0
-2.803957462310791016e-01,0
-2.838797092437744141e+00,1
2.878582239151000977e+00,2
-1.459207534790039062e-01,0
2.391001462936401367e+00,0
-4.284150600433349609e-01,1
-1.827711224555969238e+00,2
3.070026636123657227e+00,2
-3.604023456573486328e-01,0
-2.976354122161865234e+00,0
-3.310821056365966797e-01,0
-1.207553744316101074e+00,1
1.459200143814086914e+00,0
2.912750244140625000e-01,0
-5.564064979553222656e-01,0
2.111387014389038086e+00,0
-1.260738968849182129e+00,1
1.971359252929687500e-01,0
-1.286702871322631836e+00,1
-1.059863090515136719e+00,0
-2.162515163421630859e+00,0
1.105005502700805664e+00,0
3.097636938095092773e+00,2
-1.495716691017150879e+00,1
-3.537242412567138672e-01,1
3.044662714004516602e+00,2
2.905890226364135742e+00,1
1.552582502365112305e+00,0
-1.022343635559082031e+00,0
3.385694026947021484e-01,0
-2.790891647338867188e+00,1
-8.160006999969482422e-01,0
-2.722045183181762695e+00,1
-1.707429885864257812e-01,0
2.778620004653930664e+00,2
4.630997180938720703e-01,0
1.649520158767700195e+00,2
-2.139545917510986328e+00,1
-2.082344532012939453e+00,0
1.399239301681518555e+00,2
1.031184911727905273e+00,0
-2.281592845916748047e+00,1
-1.548287034034729004e+00,1
-2.244266986846923828e+00,1
-2.098192214965820312e+00,1
2.105483293533325195e+00,2
-1.894408702850341797e+00,0
1.692347764968872070e+00,2
-1.044617652893066406e+00,1
1.700482130050659180e+00,2
2.325432538986206055e+00,2
2.908802270889282227e+00,2
7.459123134613037109e-01,0
2.234646081924438477e+00,0
1.697096109390258789e+00,2
-2.264569282531738281e+00,0
1.344295263290405273e+00,0
2.464451789855957031e-01,2
8.750903606414794922e-01,0
2.004524946212768555e+00,2
-4.139666557312011719e-01,1
-4.323983192443847656e-02,2
-3.388299942016601562e-01,0
1.863603830337524414e+00,0
1.598691940307617188e-02,0
1.398229598999023438e-01,0
1.196487188339233398e+00,2
-1.914620041847229004e+00,1
2.616694688796997070e+00,2
1.835587263107299805e+00,2
8.493766784667968750e-01,2
-2.749546051025390625e+00,1
1.826135873794555664e+00,0
2.264959573745727539e+00,2
-1.064027786254882812e+00,0
-2.084836483001708984e+00,0
4.109060764312744141e-01,2
-1.533913612365722656e-01,0
-3.035056591033935547e-01,0
2.161092996597290039e+00,2
2.126325368881225586e+00,0
3.058996200561523438e-01,0
-2.309759378433227539e+00,1
5.220313072204589844e-01,2
-1.973163723945617676e+00,0
-2.568286895751953125e+00,1
-7.525906562805175781e-01,0
5.889286994934082031e-01,2
3.014673948287963867e+00,2
-1.488082408905029297e-01,0
2.199004411697387695e+00,2
7.427380084991455078e-01,0
-8.101425170898437500e-01,0
-1.925799131393432617e+00,0
-1.138003349304199219e+00,0
2.698862552642822266e-01,0
-2.544905662536621094e+00,0
1.250965833663940430e+00,0
4.010887145996093750e-01,0
-1.437998414039611816e+00,0
-2.904529809951782227e+00,1
-1.536800146102905273e+00,0
1.325422525405883789e+00,2
-5.869963169097900391e-01,0
3.132521390914916992e+00,0
-3.006393432617187500e+00,2
-9.148218631744384766e-01,2
9.034187793731689453e-01,2
1.904973983764648438e-01,0
5.404825210571289062e-01,0
-2.341601371765136719e+00,0
-1.958360195159912109e+00,0
2.566885948181152344e-01,1
1.507435560226440430e+00,2
-1.012141227722167969e+00,1
1.976129770278930664e+00,2
2.547994375228881836e+00,0
1.440331697463989258e+00,2
-6.741292476654052734e-01,1
-1.260133028030395508e+00,1
1.956264257431030273e+00,2
6.477262973785400391e-01,0
-3.079466819763183594e-01,0
8.951566219329833984e-01,2
-2.674788475036621094e+00,1
-1.837016224861145020e+00,0
2.681181192398071289e+00,2
-1.525255560874938965e+00,1
7.826232910156250000e-02,0
-9.383430480957031250e-01,1
-1.037211418151855469e+00,1
-7.414638996124267578e-01,1
-2.613830566406250000e+00,1
2.776995897293090820e+00,2
-2.592868089675903320e+00,0
2.986668348312377930e+00,2
4.773092269897460938e-02,0
-2.671468019485473633e+00,1
2.698381662368774414e+00,2
8.588187694549560547e-01,2
3.817665576934814453e-01,0
1.806967973709106445e+00,0
2.260626554489135742e+00,0
-1.337580680847167969e-01,0
-6.017293930053710938e-01,0
-2.298477649688720703e+00,0
-1.993500947952270508e+00,1
-4.699568748474121094e-01,0
1.136291027069091797e-01,0
-3.070807456970214844e-01,0
1.790867090225219727e+00,2
-2.881977081298828125e+00,0
7.823848724365234375e-01,0
-4.372766017913818359e-01,1
-1.193992853164672852e+00,0
-1.204864978790283203e-01,0
-1.986687183380126953e+00,1
-4.708676338195800781e-01,0
2.885511636734008789e+00,2
2.981572389602661133e+00,2
-5.593960285186767578e-01,0
-1.658902168273925781e-01,0
-1.563654541969299316e+00,0
-1.992228388786315918e+00,1
7.896773815155029297e-01,0
-1.170736670494079590e+00,0
1.272815942764282227e+00,0
5.939607620239257812e-01,0
-2.033696651458740234e+00,0
-2.711198329925537109e-01,1
-4.184794425964355469e-01,0
-4.146504402160644531e-01,0
-1.551898002624511719e+00,1
1.301240205764770508e+00,0
-3.073847293853759766e+00,0
5.050489902496337891e-01,0
1.192756414413452148e+00,0
1.283991575241088867e+00,0
-1.969861984252929688e-01,1
2.397178411483764648e+00,0
1.698282957077026367e+00,2
-2.409012079238891602e+00,0
-8.305802345275878906e-01,0
5.500602722167968750e-01,0
-2.889762878417968750e+00,0
-8.346645832061767578e-01,0
-2.044773101806640625e+00,1
8.612084388732910156e-02,0
-1.717567205429077148e+00,1
-5.374512672424316406e-01,0
7.444877624511718750e-01,0
-2.315467596054077148e+00,1
3.029224157333374023e+00,2
2.598126649856567383e+00,2
-5.716602802276611328e-01,0
1.553033590316772461e+00,2
2.879858732223510742e+00,2
2.039523363113403320e+00,0
-1.362187743186950684e+00,1
2.127412080764770508e+00,1
1.073608160018920898e+00,0
3.007128000259399414e+00,2
2.334339618682861328e-01,0
3.105590581893920898e+00,2
-2.300069332122802734e+00,1
5.809736251831054688e-01,0
2.668591737747192383e+00,2
2.662348031997680664e+00,2
-1.507153391838073730e+00,0
1.881048440933227539e+00,0
7.753944396972656250e-01,0
-7.467737197875976562e-01,0
-1.260669350624084473e+00,0
9.566376209259033203e-01,0
1.568584442138671875e-01,0
6.919295787811279297e-01,0
-4.500646591186523438e-01,0
-1.799425482749938965e+00,1
1.916986703872680664e+00,0
-3.068980216979980469e+00,1
1.283467054367065430e+00,0
-9.166367053985595703e-01,0
1.145345926284790039e+00,2
-2.442877292633056641e+00,1
2.263880968093872070e+00,2
-1.291773676872253418e+00,1
-8.821520805358886719e-01,0
4.777548313140869141e-01,2
-2.071372985839843750e+00,1
2.051856756210327148e+00,2
-1.804406404495239258e+00,1
1.246640920639038086e+00,2
1.422699689865112305e+00,0
2.344667196273803711e+00,2
6.517553329467773438e-01,2
-2.248981475830078125e+00,1
-2.486511707305908203e+00,1
1.267957925796508789e+00,2
-3.138136863708496094e-01,0
2.267933607101440430e+00,2
-1.823077082633972168e+00,0
-1.301518321037292480e+00,1
2.661878347396850586e+00,2
4.203834533691406250e-01,0
-2.166556835174560547e+00,1
2.841041088104248047e-01,0
-1.020763158798217773e+00,0
2.044874906539916992e+00,2
3.318364620208740234e-01,0
1.427592992782592773e+00,2
-2.695452928543090820e+00,0
4.729492664337158203e-01,0
-2.017507553100585938e+00,0
-2.524799823760986328e+00,1
-2.087758541107177734e+00,0
-6.879091262817382812e-02,0
-3.994507789611816406e-01,0
1.918244600296020508e+00,0
1.821069717407226562e-01,0
-1.774062275886535645e+00,0
-2.304404735565185547e+00,1
-7.298340797424316406e-01,0
1.086281061172485352e+00,0
-1.214327812194824219e+00,0
1.121157407760620117e+00,2
1.669096231460571289e+00,2
-2.183739185333251953e+00,0
-5.454897880554199219e-01,0
-1.034077644348144531e+00,0
2.593429803848266602e+00,0
-2.975072622299194336e+00,0
-1.039512395858764648e+00,0
-5.289583206176757812e-01,0
-1.255044937133789062e+00,1
7.804696559906005859e-01,0
9.514906406402587891e-01,2
-3.076750516891479492e+00,1
1.561900377273559570e+00,2
-1.791236400604248047e+00,1
-7.510685920715332031e-01,0
1.203094720840454102e+00,0
-9.319720268249511719e-01,1
1.109262228012084961e+00,0
-1.909699797630310059e+00,1
2.739542722702026367e+00,2
-2.529287338256835938e+00,1
-1.399306654930114746e+00,0
-9.204978942871093750e-01,1
-2.317405223846435547e+00,1
-2.558743953704833984e-01,2
1.170191764831542969e-01,0
-2.839134216308593750e+00,1
-3.499984741210937500e-02,1
-1.240743279457092285e+00,1
2.812038660049438477e+00,0
9.878695011138916016e-01,2
1.127619504928588867e+00,2
9.563410282135009766e-01,2
-1.942048907279968262e+00,1
-4.849200248718261719e-01,0
-1.726767301559448242e+00,1
2.039992094039916992e+00,2
1.649944067001342773e+00,0
-1.987550020217895508e+00,1
-5.196502208709716797e-01,0
6.541244983673095703e-01,0
8.248412609100341797e-01,2
1.645662546157836914e+00,2
1.661930322647094727e+00,2
-3.004178524017333984e+00,1
2.628572702407836914e+00,0
3.134177446365356445e+00,0
-1.266949176788330078e-01,0
-1.844973683357238770e+00,1
-2.183555841445922852e+00,1
2.824307203292846680e+00,2
8.634274005889892578e-01,0
1.016831636428833008e+00,0
2.973920106887817383e+00,2
1.538982629776000977e+00,2
-4.157118797302246094e-01,1
-2.368102312088012695e+00,1
9.632408618927001953e-01,0
-1.737934350967407227e+00,0
-9.111471176147460938e-01,0
-3.476929664611816406e-02,0
-2.829683065414428711e+00,1
-1.141412019729614258e+00,0
-2.369708299636840820e+00,1
-7.179059982299804688e-01,0
1.730963945388793945e+00,2
3.093074083328247070e+00,2
-1.355227828025817871e+00,0
1.765434741973876953e-01,0
2.786488771438598633e+00,0
-1.398381590843200684e+00,2
-1.660327553749084473e+00,0
7.296137809753417969e-01,2
-3.015179395675659180e+00,1
2.694602251052856445e+00,1
-3.068348169326782227e+00,2
-2.710052013397216797e+00,0
8.438723087310791016e-01,1
-1.809044241905212402e+00,1
1.383123636245727539e+00,0
-2.308143138885498047e+00,0
2.087279081344604492e+00,2
2.996889829635620117e+00,2
-9.399099349975585938e-01,1
1.918288946151733398e+00,0
-2.555635929107666016e+00,1
1.263901472091674805e+00,0
1.337282657623291016e-01,0
1.354288816452026367e+00,2
-3.103565216064453125e+00,1
1.934663534164428711e+00,2
-9.687283039093017578e-01,1
9.874193668365478516e-01,2
-1.986111998558044434e+00,0
-1.371977329254150391e-01,0
1.923833608627319336e+00,2
4.793601036071777344e-01,2
1.454567193984985352e+00,0
2.163323640823364258e+00,1
1.528203725814819336e+00,2
-1.245444178581237793e+00,1
-2.995347023010253906e+00,0
2.095441818237304688e-01,0
-6.808059215545654297e-01,1
3.769803047180175781e-01,0
-2.725247383117675781e+00,0
-3.044576644897460938e+00,1
1.632418394088745117e+00,0
1.659312009811401367e+00,0
-8.815879821777343750e-01,1
2.999782800674438477e+00,2
-2.740574359893798828e+00,1
1.355311632156372070e+00,0
-1.722186326980590820e+00,0
-1.625873565673828125e+00,1
1.292888402938842773e+00,0
1.576986074447631836e+00,0
1.062279462814331055e+00,2
-3.013027429580688477e+00,0
6.672840118408203125e-01,0
2.168013811111450195e+00,0
-3.095914840698242188e+00,1
-2.971444129943847656e-01,1
7.088153362274169922e-01,0
-1.596710801124572754e+00,1
1.640854597091674805e+00,0
2.942424535751342773e+00,2
-2.663494110107421875e+00,1
1.539214372634887695e+00,0
-7.164177894592285156e-01,1
1.344745397567749023e+00,2
-1.839332103729248047e+00,1
1.179881334304809570e+00,0
-1.698588609695434570e+00,0
-1.423190355300903320e+00,1
-2.250522851943969727e+00,1
1.676447629928588867e+00,2
2.178793668746948242e+00,2
2.330728292465209961e+00,0
-1.299140214920043945e+00,0
-1.033899307250976562e+00,1
-2.043423652648925781e-01,0
-2.127814292907714844e+00,1
1.454073190689086914e+00,0
1.648628473281860352e+00,0
2.129558801651000977e+00,0
1.299710035324096680e+00,2
8.609955310821533203e-01,2
-3.125568389892578125e+00,0
-1.445033907890319824e+00,1
-2.506432533264160156e+00,1
-1.071122407913208008e+00,0
2.989387512207031250e-02,0
1.820349931716918945e+00,2
2.942291498184204102e+00,2
-9.801425933837890625e-01,0
3.055349111557006836e+00,0
-2.613486051559448242e+00,1
-3.027522325515747070e+00,1
1.024548768997192383e+00,2
9.067671298980712891e-01,2
2.368847131729125977e+00,2
-2.328836917877197266e+00,0
-3.119582891464233398e+00,0
-5.334784984588623047e-01,0
-1.863507270812988281e+00,1
-2.883092880249023438e+00,1
-3.164210319519042969e-01,0
5.495336055755615234e-01,0
-2.003376722335815430e+00,0
-8.043251037597656250e-01,1
2.538014173507690430e+00,2
1.552915573120117188e-01,0
1.561585187911987305e+00,2
-2.908738613128662109e+00,0
2.134349107742309570e+00,2
-5.623259544372558594e-01,0
-1.322389602661132812e+00,1
7.107141017913818359e-01,0
-2.647342205047607422e+00,1
8.169939517974853516e-01,0
3.053654909133911133e+00,2
2.771639585494995117e+00,0
-1.786656260490417480e+00,0
-2.530212163925170898e+00,1
-7.362697124481201172e-01,0
-1.860401868820190430e+00,0
2.153865575790405273e+00,2
-1.172955274581909180e+00,1
-2.322309970855712891e+00,0
2.929573297500610352e+00,0
-1.137430667877197266e-01,0
4.404480457305908203e-01,0
1.540468931198120117e+00,0
7.178587913513183594e-01,0
-2.829715251922607422e+00,1
-2.770631551742553711e+00,1
1.786793947219848633e+00,2
7.512123584747314453e-01,2
4.076547622680664062e-01,1
-7.114741802215576172e-01,0
6.246006488800048828e-01,0
-1.883457303047180176e+00,0
2.846911191940307617e+00,0
-1.386726856231689453e+00,2
3.048717260360717773e+00,1
-2.823040723800659180e+00,0
-2.087166309356689453e-01,0
-1.357861399650573730e+00,1
-1.430289626121520996e+00,1
-5.758869647979736328e-01,0
9.886028766632080078e-01,0
2.763712167739868164e+00,2
1.237986803054809570e+00,0
2.313765764236450195e+00,2
2.711877584457397461e+00,2
2.990489721298217773e+00,2
2.672750949859619141e-01,0
-2.557993173599243164e+00,1
2.861549139022827148e+00,1
-2.931062936782836914e+00,1
3.076876401901245117e+00,2
1.469882249832153320e+00,0
2.186479806900024414e+00,0
-3.551225662231445312e-01,0
1.537864446640014648e+00,0
-2.554709434509277344e+00,1
-2.761873245239257812e+00,0
-1.475705981254577637e+00,0
1.909403085708618164e+00,2
-1.171323180198669434e+00,0
-7.022635936737060547e-01,1
3.031184911727905273e+00,1
-2.693960905075073242e+00,0
-2.352610588073730469e+00,1
-4.770305156707763672e-01,0
-2.662130832672119141e+00,1
-7.714364528656005859e-01,0
6.617920398712158203e-01,0
2.887489557266235352e+00,0
-1.531291127204895020e+00,0
-8.967413902282714844e-01,1
-1.882095575332641602e+00,0
1.695759296417236328e-01,0
3.901808261871337891e-01,0
-2.329152107238769531e+00,1
-2.977352619171142578e+00,0
2.066622018814086914e+00,0
1.059974908828735352e+00,0
1.725421190261840820e+00,2
-2.534757137298583984e+00,1
1.191222906112670898e+00,2
-9.551119804382324219e-02,2
1.871574163436889648e+00,0
-1.624726176261901855e+00,1
5.914139747619628906e-01,2
-2.545845508575439453e-01,0
-1.772004723548889160e+00,1
1.934396028518676758e+00,0
-1.585685253143310547e+00,1
2.708640336990356445e+00,2
9.415698051452636719e-02,2
1.465214490890502930e+00,2
2.893404722213745117e+00,2
2.294792413711547852e+00,2
2.405462503433227539e+00,0
-3.094908237457275391e+00,2
3.098755121231079102e+00,2
2.856702089309692383e+00,2
3.013815641403198242e+00,2
-1.949836492538452148e+00,0
-1.979448676109313965e+00,0
-7.316548824310302734e-01,1
4.619672298431396484e-01,2
2.218866586685180664e+00,2
-2.438902139663696289e+00,0
9.526050090789794922e-01,0
-2.043095588684082031e+00,1
-1.159723162651062012e+00,0
5.260736942291259766e-01,0
2.342531919479370117e+00,2
9.521405696868896484e-01,0
1.391050100326538086e+00,0
-3.049614667892456055e+00,0
1.861221551895141602e+00,1
2.076640844345092773e+00,0
8.684229850769042969e-02,0
-1.249658823013305664e+00,0
2.541763544082641602e+00,0
-4.204709529876708984e-01,0
-2.060859203338623047e-01,0
-2.274163961410522461e+00,1
-4.669983386993408203e-01,0
-9.678363800048828125e-01,0
-1.166554927825927734e+00,0
-1.055604219436645508e+00,0
-1.245041966438293457e+00,1
-1.635001897811889648e+00,1
-1.018937110900878906e+00,0
-7.716605663299560547e-01,0
-2.800269365310668945e+00,1
2.748913049697875977e+00,0
-4.774343967437744141e-01,0
-1.891267299652099609e-01,0
-2.493010997772216797e+00,1
-2.727521896362304688e+00,1
-1.038661479949951172e+00,1
6.511075496673583984e-01,1
-1.488512635231018066e+00,1
4.172577857971191406e-01,0
-1.637861728668212891e-01,0
2.689676523208618164e+00,0
-6.000704765319824219e-01,0
1.866388082504272461e+00,2
2.300743341445922852e+00,2
2.724757432937622070e+00,1
1.870641469955444336e+00,1
-2.408721446990966797e+00,2
7.375841140747070312e-01,0
-2.471237897872924805e+00,0
-8.203554153442382812e-01,0
-2.529735803604125977e+00,0
2.910420656204223633e+00,2
-6.767933368682861328e-01,0
-2.900615453720092773e+00,0
5.089671611785888672e-01,0
-7.549691200256347656e-02,1
-3.102679252624511719e-01,1
-5.488319396972656250e-01,2
-2.156660079956054688e+00,0
2.970466852188110352e+00,0
-1.685874938964843750e+00,2
-2.518334388732910156e+00,0
6.610603332519531250e-01,0
-2.480659723281860352e+00,1
1.790566205978393555e+00,2
2.392484903335571289e+00,2
-9.945933818817138672e-01,0
9.800293445587158203e-01,0
1.042338609695434570e+00,0
2.327324628829956055e+00,2
2.905848264694213867e+00,0
-1.843974590301513672e-01,0
2.051067113876342773e+00,0
-1.961043953895568848e+00,0
7.796840667724609375e-01,0
4.221518039703369141e-01,2
-2.809582471847534180e+00,0
6.742429733276367188e-01,0
-2.521453380584716797e+00,1
-1.144008159637451172e+00,2
-2.907727241516113281e+00,1
-9.413766860961914062e-02,0
-3.452212810516357422e-01,0
4.804282188415527344e-01,2
-1.113728523254394531e+00,0
-1.258046269416809082e+00,0
9.811546802520751953e-01,0
2.673041105270385742e+00,2
-1.568079710006713867e+00,1
2.021737813949584961e+00,2
1.905256032943725586e+00,0
1.989425420761108398e+00,2
-2.854847669601440430e+00,1
1.053244829177856445e+00,2
-2.328680992126464844e+00,1
2.489194631576538086e+00,2
-3.017401695251464844e+00,1
2.338676691055297852e+00,0
-1.313730955123901367e+00,0
-3.694548606872558594e-01,0
7.114121913909912109e-01,0
8.591535091400146484e-01,0
-9.463047981262207031e-02,0
2.048237562179565430e+00,2
1.235647916793823242e+00,2
2.805696725845336914e+00,2
3.004786252975463867e+00,2
-1.234656095504760742e+00,1
2.810595750808715820e+00,2
2.878763914108276367e+00,2
-1.068945646286010742e+00,1
-3.063867568969726562e+00,1
-2.313202619552612305e+00,0
5.814814567565917969e-02,2
-2.474861621856689453e+00,1
6.956894397735595703e-01,2
1.925716161727905273e+00,0
-1.338308334350585938e+00,0
2.409119367599487305e+00,2
-7.021362781524658203e-01,0
1.721461534500122070e+00,2
4.536414146423339844e-02,0
8.316483497619628906e-01,0
5.644135475158691406e-01,2
-1.862988233566284180e+00,2
7.581324577331542969e-01,0
3.135901689529418945e+00,2
2.270006895065307617e+00,2
-2.973594188690185547e+00,1
4.992396831512451172e-01,2
-1.861085057258605957e+00,1
5.950446128845214844e-01,0
-4.513971805572509766e-01,1
5.161306858062744141e-01,0
-1.433740973472595215e+00,0
2.869181632995605469e-01,2
2.587523698806762695e+00,0
-2.523832798004150391e+00,0
3.057375192642211914e+00,2
-1.769461154937744141e+00,1
2.837467193603515625e-01,2
6.176033020019531250e-01,0
-2.434731006622314453e+00,1
4.339032173156738281e-01,0
2.243461608886718750e-01,2
